Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Label,Timestamp
15955.546875,24815.8671875,20487.296875,59686.35546875,35780.6953125,46742.078125,-1655948.0,62258.50390625,1,174729.0922198999
15927.271484375,24813.744140625,20487.251953125,59668.83203125,35774.14453125,46731.640625,-1655918.0,62220.9765625,0,174729.0962198999
15936.078125,24819.466796875,20490.314453125,59688.1640625,35766.58984375,46735.84375,-1655974.0,62222.51953125,0,174729.10021989988
15973.0478515625,24831.4921875,20496.83984375,59724.15234375,35768.73828125,46750.88671875,-1656054.25,62271.625,0,174729.1218579
15959.8828125,24824.205078125,20493.755859375,59695.54296875,35776.40234375,46745.9453125,-1655948.625,62269.14453125,0,174729.12585789998
15933.3740234375,24818.05859375,20487.4296875,59670.12890625,35778.7265625,46736.76171875,-1655918.0,62232.5546875,0,174729.12985789997
15921.572265625,24825.12109375,20493.0625,59678.578125,35777.67578125,46743.17578125,-1655934.125,62203.51953125,0,174729.13385789996
15950.71875,24835.6484375,20494.626953125,59719.27734375,35765.33984375,46754.59765625,-1656035.75,62242.390625,0,174729.13785789994
15964.2197265625,24824.787109375,20489.8671875,59694.04296875,35755.234375,46745.56640625,-1655999.75,62266.953125,0,174729.14185789993
15937.4423828125,24815.3984375,20487.966796875,59670.5078125,35760.04296875,46735.91015625,-1655914.5,62236.53125,0,174729.14585789992
15924.74609375,24819.287109375,20493.912109375,59683.40625,35777.07421875,46740.828125,-1655960.125,62208.94921875,0,174729.1498578999
15957.9833984375,24834.798828125,20502.271484375,59727.6171875,35781.4765625,46758.375,-1656046.75,62242.72265625,0,174729.1538578999
15972.958984375,24837.482421875,20501.712890625,59723.21484375,35781.90234375,46759.6484375,-1655991.0,62272.67578125,0,174729.15785789987
15934.669921875,24827.759765625,20497.98046875,59687.18359375,35785.5234375,46746.05859375,-1655909.625,62237.44921875,0,174729.15162010002
15921.7734375,24817.275390625,20492.705078125,59680.8125,35774.1015625,46738.50390625,-1655942.625,62218.5390625,0,174729.1556201
15941.2861328125,24823.53515625,20499.43359375,59716.1953125,35773.9453125,46754.6640625,-1656000.875,62234.58984375,0,174729.1596201
15958.9443359375,24821.65625,20493.443359375,59716.57421875,35768.625,46751.87109375,-1656012.375,62263.19921875,0,174729.16362009998
15932.5693359375,24811.240234375,20488.078125,59675.984375,35767.23828125,46734.48046875,-1655930.875,62234.65625,0,174729.16762009996
15915.2470703125,24808.021484375,20490.08984375,59671.3359375,35765.18359375,46729.18359375,-1655910.0,62198.2890625,0,174729.17162009995
15938.7607421875,24818.99609375,20495.1640625,59710.13671875,35767.21484375,46746.4609375,-1655984.25,62216.19140625,0,174729.17562009994
15961.291015625,24825.546875,20497.98046875,59726.72265625,35773.65234375,46759.04296875,-1656055.375,62258.6171875,0,174729.17962009992
15933.0390625,24813.6328125,20491.521484375,59688.79296875,35778.39453125,46743.33203125,-1655982.875,62239.19140625,0,174729.1836200999
15910.2177734375,24800.84765625,20485.41796875,59674.84375,35774.7734375,46731.375,-1655953.125,62190.0859375,0,174729.1876200999
15925.3046875,24804.1328125,20485.73046875,59696.75,35775.21875,46742.6171875,-1656024.0,62189.1015625,0,174729.1801504
15957.3125,24815.197265625,20487.765625,59716.91015625,35771.12890625,46755.9375,-1656041.625,62234.921875,0,174729.1841504
15949.6015625,24806.369140625,20482.19921875,59682.7109375,35769.20703125,46744.0703125,-1655961.125,62232.41796875,0,174729.18815039998
15923.6953125,24800.064453125,20478.51171875,59666.015625,35768.109375,46733.875,-1655952.0,62194.2421875,0,174729.19215039996
15932.79296875,24809.2734375,20486.669921875,59684.03125,35775.93359375,46747.734375,-1655996.25,62186.93359375,0,174729.19615039995
15966.2978515625,24818.6171875,20485.865234375,59719.81640625,35772.1796875,46758.12890625,-1656065.5,62229.24609375,0,174729.20015039993
15958.2294921875,24810.19140625,20480.76953125,59686.01953125,35765.33984375,46742.55078125,-1655995.75,62229.671875,0,174729.20415039992
15916.9228515625,24800.265625,20476.455078125,59661.07421875,35764.890625,46730.703125,-1655922.875,62176.44921875,0,174729.2081503999
15918.9345703125,24801.0703125,20476.56640625,59676.25390625,35761.16015625,46733.921875,-1655985.0,62164.2265625,0,174729.2121503999
15957.40234375,24816.203125,20481.751953125,59714.1171875,35762.76953125,46750.640625,-1656070.875,62209.95703125,0,174729.21615039988
15967.0576171875,24814.1015625,20477.86328125,59698.55859375,35764.6015625,46741.72265625,-1656013.5,62239.328125,0,174729.2347917
15938.1123046875,24807.12890625,20478.466796875,59674.328125,35773.09375,46734.45703125,-1655923.125,62213.53125,0,174729.2387917
15928.076171875,24808.08984375,20481.708984375,59676.09375,35774.03515625,46738.21484375,-1655962.25,62195.6953125,0,174729.24279169997
15956.59765625,24822.662109375,20490.0234375,59715.5,35781.0078125,46758.015625,-1656057.5,62224.88671875,0,174729.24679169996
15964.9794921875,24814.2578125,20485.462890625,59702.76171875,35778.4609375,46748.11328125,-1656011.375,62248.22265625,0,174729.25079169995
15930.333984375,24806.435546875,20484.45703125,59665.9921875,35773.9453125,46733.71875,-1655949.125,62214.5625,0,174729.25479169993
15918.8896484375,24810.951171875,20486.357421875,59668.00390625,35767.88671875,46737.1171875,-1655944.0,62188.87890625,0,174729.25879169992
15940.9736328125,24817.029296875,20490.759765625,59700.52734375,35765.02734375,46752.765625,-1656031.5,62209.28515625,0,174729.2627916999
15953.8037109375,24819.01953125,20487.005859375,59705.21875,35763.28125,46750.26171875,-1656040.0,62237.24609375,0,174729.2667916999
15923.6064453125,24811.240234375,20481.126953125,59671.0,35766.97265625,46730.94921875,-1655960.875,62215.07421875,0,174729.27079169988
15900.7177734375,24810.8828125,20482.37890625,59657.921875,35768.9609375,46727.88671875,-1655926.25,62180.85546875,0,174729.2892246
15931.787109375,24826.037109375,20492.861328125,59694.265625,35767.57421875,46750.70703125,-1656043.25,62198.78125,0,174729.2932246
15964.3759765625,24827.4453125,20494.314453125,59710.515625,35767.10546875,46756.51953125,-1656064.5,62243.484375,0,174729.29722459998
15937.3525390625,24813.20703125,20488.927734375,59670.05859375,35770.8828125,46734.8828125,-1655961.5,62221.53515625,0,174729.30122459997
15913.3916015625,24810.16796875,20490.42578125,59659.4453125,35771.41796875,46732.53515625,-1655936.0,62175.265625,0,174729.30522459996
15942.2255859375,24817.857421875,20492.482421875,59695.875,35763.88671875,46745.8125,-1656010.5,62191.3359375,0,174729.30922459994
15966.2314453125,24822.751953125,20495.96875,59719.99609375,35766.01171875,46752.62890625,-1656060.625,62233.3125,0,174729.31322459993
15943.5439453125,24813.251953125,20492.2578125,59685.8203125,35777.09765625,46738.14453125,-1655973.0,62216.28125,0,174729.31722459992
15916.3642578125,24802.255859375,20483.1171875,59669.27734375,35770.19140625,46725.40625,-1655955.25,62179.51171875,0,174729.3212245999
15917.2802734375,24803.640625,20483.5625,59683.875,35761.515625,46729.31640625,-1656010.25,62168.046875,0,174729.3252245999
15947.6123046875,24812.783203125,20483.80859375,59717.9140625,35759.34765625,46741.453125,-1656080.0,62208.45703125,0,174729.3220838
15939.38671875,24804.916015625,20482.154296875,59686.625,35762.859375,46734.12109375,-1656017.75,62214.6484375,0,174729.3260838
15900.875,24790.095703125,20473.169921875,59661.90234375,35762.65625,46717.6953125,-1655970.25,62170.39453125,0,174729.33008379999
15897.7001953125,24790.3203125,20472.119140625,59676.18359375,35761.3828125,46721.046875,-1655980.0,62153.5859375,0,174729.33408379997
15934.044921875,24805.2734375,20483.49609375,59721.40234375,35764.55859375,46741.5,-1656041.875,62190.109375,0,174729.33808379996
15942.60546875,24801.607421875,20482.556640625,59700.21484375,35767.953125,46736.8046875,-1655996.625,62215.6796875,0,174729.34208379994
15914.62109375,24793.650390625,20481.39453125,59668.83203125,35770.14453125,46724.265625,-1655935.75,62185.9296875,0,174729.34608379993
15902.841796875,24798.12109375,20489.330078125,59674.3515625,35777.23046875,46729.609375,-1655969.0,62156.7578125,0,174729.35008379992
15928.9931640625,24813.365234375,20493.95703125,59720.10546875,35768.69140625,46747.80078125,-1656073.0,62184.3203125,0,174729.3540837999
15943.65625,24813.521484375,20487.4296875,59710.0703125,35761.96484375,46741.2734375,-1656036.5,62220.640625,0,174729.3580837999
15914.46484375,24804.37890625,20482.826171875,59675.1328125,35762.96875,46725.0703125,-1655959.25,62197.4375,0,174729.3482027
15900.494140625,24806.099609375,20484.904296875,59671.06640625,35766.48046875,46730.4140625,-1655963.0,62169.9453125,0,174729.35220269999
15926.5791015625,24817.833984375,20488.837890625,59707.5,35772.73828125,46749.03125,-1656041.875,62195.25,0,174729.35620269997
15942.359375,24817.65625,20487.943359375,59713.71484375,35774.14453125,46751.9609375,-1656035.5,62220.640625,0,174729.36020269996
15914.576171875,24805.943359375,20481.841796875,59679.40234375,35775.95703125,46736.37890625,-1655959.0,62192.3203125,0,174729.36420269994
15903.7802734375,24804.580078125,20480.6796875,59680.4765625,35771.21875,46731.59765625,-1655947.5,62166.19140625,0,174729.36820269993
15926.8916015625,24812.068359375,20480.859375,59711.9921875,35762.61328125,46744.984375,-1656031.5,62185.52734375,0,174729.37220269992
15949.2880859375,24816.60546875,20479.919921875,59717.625,35761.0234375,46750.7734375,-1656072.75,62224.10546875,0,174729.3762026999
15928.9482421875,24811.486328125,20479.78515625,59678.59765625,35763.73046875,46741.4296875,-1655951.0,62209.7109375,0,174729.3802026999
15906.2392578125,24808.3125,20480.859375,59669.74609375,35767.5078125,46735.75390625,-1655926.0,62175.33203125,0,174729.38420269988
15920.9462890625,24818.70703125,20489.642578125,59698.91796875,35775.6875,46747.46484375,-1656014.25,62181.63671875,0,174729.40702480002
15946.6728515625,24824.875,20491.251953125,59725.71484375,35775.28515625,46755.24609375,-1656061.0,62223.65625,0,174729.4110248
15941.3759765625,24816.224609375,20483.18359375,59694.0,35770.8359375,46738.19140625,-1655985.625,62229.04296875,0,174729.4150248
15916.2080078125,24813.654296875,20484.61328125,59672.4296875,35774.50390625,46730.32421875,-1655923.125,62195.046875,0,174729.41902479998
15910.8212890625,24816.716796875,20489.732421875,59683.58203125,35774.30078125,46740.6484375,-1655972.5,62179.625,0,174729.42302479997
15943.7451171875,24828.2734375,20494.515625,59720.9765625,35774.0546875,46754.6171875,-1656057.5,62218.7421875,0,174729.42702479995
15943.8125,24822.9765625,20491.3203125,59696.3671875,35777.74609375,46743.421875,-1655988.5,62233.73828125,0,174729.43102479994
15913.6376953125,24815.599609375,20486.580078125,59673.1015625,35784.7421875,46730.97265625,-1655927.875,62202.3125,0,174729.43502479992
15913.861328125,24821.322265625,20493.666015625,59689.37109375,35789.97265625,46737.6328125,-1655956.375,62184.140625,0,174729.4390247999
15939.5654296875,24832.072265625,20501.578125,59729.359375,35785.09765625,46754.57421875,-1656051.875,62215.9453125,0,174729.4430247999
15939.0732421875,24826.529296875,20496.416015625,59708.52734375,35782.23828125,46745.5,-1656009.5,62231.63671875,0,174729.4344921
15921.9970703125,24817.365234375,20493.017578125,59680.74609375,35779.51171875,46732.55859375,-1655970.25,62209.5546875,0,174729.4384921
15912.720703125,24817.275390625,20494.896484375,59681.19140625,35776.9609375,46731.59765625,-1655959.0,62186.26171875,0,174729.44249209997
15940.0576171875,24825.9921875,20497.466796875,59718.49609375,35771.5078125,46745.9453125,-1656062.5,62216.68359375,0,174729.44649209996
15949.9140625,24821.478515625,20497.82421875,59711.12109375,35773.07421875,46742.63671875,-1656022.0,62239.328125,0,174729.45049209995
15931.697265625,24808.021484375,20491.87890625,59684.87890625,35774.01171875,46727.1484375,-1655956.625,62224.1484375,0,174729.45449209993
15912.9443359375,24813.54296875,20499.09765625,59688.234375,35785.30078125,46735.44140625,-1655968.125,62198.421875,0,174729.45849209992
15939.7216796875,24841.974609375,20515.16796875,59744.9609375,35803.96484375,46769.34765625,-1656038.75,62225.3359375,0,174729.4624920999
15963.83984375,24850.759765625,20517.29296875,59756.76171875,35815.8984375,46780.03125,-1656022.875,62265.6328125,0,174729.4664920999
15929.41796875,24842.623046875,20511.94921875,59719.703125,35820.2109375,46765.1015625,-1655939.125,62235.953125,0,174729.47049209988
15901.7236328125,24841.4609375,20510.138671875,59713.37890625,35815.875,46755.421875,-1655934.375,62195.5625,0,174729.4616649
15908.2060546875,24849.015625,20512.017578125,59743.3515625,35817.41796875,46765.6171875,-1656018.0,62200.74609375,0,174729.4656649
15928.658203125,24844.9921875,20504.126953125,59757.703125,35811.8984375,46763.06640625,-1656041.625,62232.3984375,0,174729.46966489998
15912.0947265625,24814.884765625,20483.787109375,59710.80859375,35788.29296875,46730.43359375,-1655965.75,62218.44921875,0,174729.47366489997
15880.712890625,24800.01953125,20479.78515625,59682.53125,35788.09375,46713.42578125,-1655911.0,62169.8359375,0,174729.47766489995
15887.3740234375,24806.501953125,20484.904296875,59700.63671875,35783.9140625,46721.5390625,-1656005.125,62156.984375,0,174729.48166489994
15913.32421875,24810.97265625,20482.021484375,59725.046875,35770.03125,46727.23828125,-1656048.125,62188.921875,0,174729.48566489993
15902.908203125,24791.392578125,20466.552734375,59689.6171875,35752.6640625,46703.546875,-1655985.375,62192.69921875,0,174729.4896648999
15876.6904296875,24786.02734375,20466.263671875,59658.8828125,35745.9375,46693.77734375,-1655942.125,62168.11328125,0,174729.4936648999
15888.4248046875,24800.1328125,20479.31640625,59673.546875,35753.71484375,46711.5234375,-1655987.25,62165.25390625,0,174729.49766489989
15921.3935546875,24814.4375,20489.77734375,59711.12109375,35763.640625,46732.55859375,-1656023.125,62193.34765625,0,174729.5178219
15928.166015625,24803.708984375,20480.568359375,59691.44921875,35765.65234375,46720.82421875,-1655972.5,62203.36328125,0,174729.52182189998
15909.546875,24797.337890625,20478.935546875,59671.84765625,35777.34375,46711.79296875,-1655935.125,62180.33984375,0,174729.52582189997
15898.3037109375,24801.18359375,20481.775390625,59686.7578125,35780.3359375,46713.984375,-1655959.25,62157.140625,0,174729.52982189995
15921.3486328125,24809.51953125,20482.3125,59727.7265625,35773.765625,46727.328125,-1656043.25,62188.7890625,0,174729.53382189994
15929.328125,24807.84375,20484.009765625,59710.18359375,35775.28515625,46727.39453125,-1656018.25,62212.90625,0,174729.53782189992
15901.791015625,24799.126953125,20478.958984375,59675.60546875,35779.265625,46714.140625,-1655970.875,62182.640625,0,174729.5418218999
15893.8115234375,24796.689453125,20477.73046875,59673.6796875,35773.8984375,46710.7421875,-1655976.25,62160.71484375,0,174729.5458218999
15925.595703125,24809.564453125,20482.53515625,59715.79296875,35774.30078125,46731.62109375,-1656030.375,62191.515625,0,174729.54982189988
15936.5927734375,24808.4921875,20480.814453125,59709.35546875,35778.48046875,46732.4453125,-1655997.625,62216.171875,0,174729.55382189987
15910.955078125,24801.697265625,20480.076171875,59684.03125,35785.546875,46722.76953125,-1655946.75,62190.0625,0,174729.55268290002
15892.7607421875,24804.423828125,20484.8828125,59688.12109375,35782.19140625,46724.734375,-1655952.625,62156.40234375,0,174729.5566829
15921.9521484375,24814.03515625,20487.384765625,59723.32421875,35773.1640625,46740.046875,-1656051.625,62185.4140625,0,174729.5606829
15944.4599609375,24817.0078125,20486.177734375,59725.0,35768.69140625,46741.921875,-1656058.0,62226.40625,0,174729.56468289997
15922.734375,24811.240234375,20487.453125,59689.953125,35777.67578125,46733.65234375,-1655941.375,62211.72265625,0,174729.56868289996
15895.4873046875,24811.353515625,20489.486328125,59682.109375,35781.72265625,46731.41796875,-1655929.5,62176.5625,0,174729.57268289995
15909.1220703125,24824.607421875,20501.646484375,59719.50390625,35792.5625,46751.0859375,-1656008.875,62180.7421875,0,174729.57668289993
15945.1982421875,24833.681640625,20507.8828125,59749.41015625,35798.0625,46763.3359375,-1656048.625,62228.44140625,0,174729.58068289992
15928.9482421875,24822.9765625,20500.55078125,59717.0,35799.58203125,46748.00390625,-1655979.125,62224.70703125,0,174729.5846828999
15902.0810546875,24820.919921875,20500.416015625,59706.046875,35805.19140625,46739.1953125,-1655953.375,62189.32421875,0,174729.5886828999
15907.267578125,24830.75390625,20507.837890625,59730.92578125,35806.109375,46752.20703125,-1655971.875,62179.3359375,0,174729.581387
15932.6806640625,24839.78515625,20509.021484375,59759.4453125,35801.86328125,46765.83984375,-1656045.875,62208.99609375,0,174729.585387
15920.857421875,24825.3671875,20498.359375,59723.1015625,35792.38671875,46747.1328125,-1655978.625,62207.3203125,0,174729.58938699999
15895.2421875,24811.3984375,20490.26953125,59695.54296875,35788.875,46729.62890625,-1655924.125,62177.5703125,0,174729.59338699997
15899.578125,24815.041015625,20492.83984375,59707.9453125,35793.0546875,46738.21484375,-1655993.875,62173.1875,0,174729.59738699996
15926.5341796875,24827.22265625,20499.09765625,59742.4140625,35792.25,46755.265625,-1656078.625,62212.52734375,0,174729.60138699994
15917.8837890625,24824.205078125,20497.890625,59719.1015625,35790.23828125,46749.1875,-1655964.375,62214.31640625,0,174729.60538699993
15890.615234375,24811.53125,20490.9609375,59699.5859375,35784.91796875,46737.41015625,-1655947.5,62180.00390625,0,174729.60938699992
15896.404296875,24817.0078125,20497.869140625,59708.9296875,35792.16015625,46749.3671875,-1655969.0,62169.92578125,0,174729.6133869999
15924.90234375,24831.423828125,20505.78125,59746.99609375,35797.28125,46769.21484375,-1656040.875,62201.44140625,0,174729.6173869999
15930.177734375,24825.568359375,20500.998046875,59728.6875,35790.73046875,46757.5703125,-1655997.625,62216.39453125,0,174729.6327708
15912.4970703125,24814.884765625,20494.962890625,59705.30859375,35790.75390625,46740.4921875,-1655939.75,62194.01953125,0,174729.6367708
15894.0576171875,24814.548828125,20500.037109375,59703.765625,35793.76953125,46745.07421875,-1655958.75,62159.5546875,0,174729.64077079998
15927.0927734375,24829.5703125,20509.1328125,59746.83984375,35794.171875,46764.67578125,-1656062.0,62191.60546875,0,174729.64477079996
15953.8037109375,24833.435546875,20511.48046875,59743.28515625,35789.58984375,46765.48046875,-1656020.75,62233.87109375,0,174729.64877079995
15924.4111328125,24824.25,20509.15625,59704.7265625,35792.09375,46753.703125,-1655952.875,62207.72265625,0,174729.65277079993
15905.9482421875,24827.1328125,20512.263671875,59699.921875,35803.47265625,46755.22265625,-1655918.5,62173.58984375,0,174729.65677079992
15923.896484375,24837.548828125,20517.203125,59738.90234375,35797.61328125,46775.33984375,-1655998.5,62185.83984375,0,174729.6607707999
15936.7041015625,24835.537109375,20516.53125,59747.26171875,35793.30078125,46777.375,-1656030.125,62214.89453125,0,174729.6647707999
15929.26171875,24825.166015625,20510.810546875,59712.88671875,35791.06640625,46761.66015625,-1655945.625,62202.984375,0,174729.66877079988
15920.4326171875,24826.552734375,20511.14453125,59705.44140625,35789.74609375,46760.4765625,-1655934.625,62179.625,0,174729.6614415
15942.314453125,24834.53125,20510.138671875,59733.60546875,35792.20703125,46771.671875,-1656022.375,62199.5625,0,174729.6654415
15962.69921875,24837.125,20509.53515625,59744.11328125,35789.16796875,46778.1328125,-1656029.625,62236.48828125,0,174729.66944149998
15940.951171875,24825.255859375,20505.9375,59706.4921875,35785.1875,46764.85546875,-1655957.75,62218.29296875,0,174729.67344149997
15908.18359375,24822.595703125,20509.826171875,59687.44921875,35789.90234375,46761.97265625,-1655939.125,62174.08203125,0,174729.67744149995
15918.2646484375,24825.412109375,20507.837890625,59714.98828125,35786.91015625,46769.88671875,-1656010.75,62180.83203125,0,174729.68144149994
15952.015625,24828.98828125,20506.1171875,59743.3515625,35789.16796875,46779.921875,-1656058.75,62229.55859375,0,174729.68544149993
15944.1923828125,24820.78515625,20500.05859375,59712.57421875,35791.71484375,46764.20703125,-1655961.125,62235.50390625,0,174729.6894414999
15913.861328125,24816.716796875,20497.109375,59698.984375,35798.62109375,46753.61328125,-1655911.875,62202.421875,0,174729.6934414999
15914.9111328125,24824.025390625,20503.658203125,59718.54296875,35801.5703125,46763.24609375,-1655989.875,62195.0703125,0,174729.69744149988
15946.986328125,24834.375,20511.01171875,59752.16015625,35801.4140625,46780.48046875,-1656054.25,62236.35546875,0,174729.6862213
15937.3974609375,24826.060546875,20509.267578125,59720.73046875,35796.33984375,46773.4609375,-1655969.5,62237.71875,0,174729.6902213
15906.2392578125,24816.896484375,20499.96875,59697.62109375,35792.25,46761.1015625,-1655923.625,62201.77734375,0,174729.6942213
15902.908203125,24818.728515625,20497.578125,59709.5546875,35792.5625,46765.125,-1655958.75,62192.140625,0,174729.69822129997
15928.3671875,24830.28515625,20502.49609375,59748.0,35792.31640625,46782.71484375,-1656034.375,62224.28515625,0,174729.70222129996
15927.80859375,24826.619140625,20500.751953125,59729.875,35793.14453125,46780.2109375,-1655984.0,62239.19140625,0,174729.70622129994
15908.4072265625,24820.5390625,20502.427734375,59704.9296875,35801.1015625,46775.5625,-1655933.5,62214.44921875,0,174729.71022129993
15903.35546875,24823.466796875,20504.10546875,59714.33984375,35806.7578125,46775.40625,-1655941.625,62195.42578125,0,174729.71422129992
15930.087890625,24840.0078125,20514.609375,59754.83984375,35814.35546875,46793.0625,-1656032.5,62223.63671875,0,174729.7182212999
15954.1611328125,24837.125,20510.85546875,59751.6015625,35809.171875,46788.8828125,-1656037.125,62261.76953125,0,174729.7222212999
15924.03125,24821.5234375,20500.685546875,59713.55859375,35806.109375,46765.953125,-1655947.0,62238.56640625,0,174729.7640587
15901.9248046875,24821.12109375,20500.103515625,59703.1875,35802.01953125,46760.80859375,-1655919.125,62203.62890625,0,174729.7680587
15917.7724609375,24836.251953125,20506.205078125,59733.359375,35803.11328125,46779.96484375,-1656003.875,62218.26953125,0,174729.77205869998
15931.8984375,24836.744140625,20501.220703125,59739.77734375,35797.75,46779.16015625,-1655986.375,62245.875,0,174729.77605869996
15909.6591796875,24831.916015625,20503.74609375,59707.296875,35801.2578125,46765.3046875,-1655917.5,62223.30078125,0,174729.78005869995
15890.5029296875,24826.328125,20499.43359375,59699.4765625,35789.234375,46753.01171875,-1655921.5,62192.3671875,0,174729.78405869994
15905.5009765625,24837.080078125,20503.61328125,59726.5,35788.00390625,46765.4609375,-1655992.875,62204.30078125,0,174729.78805869992
15934.759765625,24842.197265625,20504.91015625,59748.203125,35787.69140625,46773.21484375,-1656058.0,62247.10546875,0,174729.7920586999
15933.306640625,24824.31640625,20496.169921875,59711.8125,35788.2265625,46754.05859375,-1655958.75,62248.89453125,0,174729.7960586999
15901.09765625,24818.505859375,20495.5,59693.1953125,35790.3046875,46746.9765625,-1655897.125,62210.8515625,0,174729.80005869988
15908.7421875,24830.619140625,20499.34375,59717.15625,35794.328125,46759.53515625,-1655989.125,62206.15625,0,174729.7901679
15936.4140625,24840.6328125,20501.4453125,59745.7421875,35793.19140625,46773.05859375,-1656031.5,62241.13671875,0,174729.7941679
15929.484375,24826.462890625,20486.78125,59715.30078125,35782.59375,46754.77734375,-1655989.625,62246.27734375,0,174729.79816789998
15901.0087890625,24814.080078125,20481.6640625,59686.17578125,35785.41015625,46742.52734375,-1655942.625,62211.72265625,0,174729.80216789996
15912.0947265625,24819.578125,20485.486328125,59704.48046875,35782.2578125,46749.703125,-1655980.0,62204.19140625,0,174729.80616789995
15944.1923828125,24836.005859375,20494.224609375,59742.5703125,35787.33203125,46765.48046875,-1656052.875,62243.7734375,0,174729.81016789994
15940.5712890625,24829.412109375,20491.095703125,59717.58203125,35791.58203125,46756.1171875,-1656003.0,62254.83984375,0,174729.81416789992
15904.3388671875,24816.29296875,20485.083984375,59691.51953125,35789.5703125,46742.21484375,-1655905.875,62213.48828125,0,174729.8181678999
15892.9169921875,24817.65625,20487.072265625,59699.69921875,35782.55078125,46745.92578125,-1655951.75,62189.4140625,0,174729.8221678999
15921.1923828125,24828.697265625,20492.615234375,59737.36328125,35788.51953125,46760.921875,-1656041.375,62218.71875,0,174729.82616789988
15927.8974609375,24820.71875,20486.625,59719.6796875,35787.578125,46751.15625,-1655986.375,62230.67578125,0,174729.8407511
15903.109375,24807.91015625,20476.1875,59688.5234375,35776.94140625,46733.38671875,-1655951.5,62204.14453125,0,174729.8447511
15891.1064453125,24808.15625,20476.1640625,59687.8984375,35776.359375,46733.296875,-1655937.0,62182.30859375,0,174729.84875109998
15909.79296875,24822.3046875,20482.333984375,59721.58203125,35778.1484375,46751.0,-1656020.75,62200.2109375,0,174729.85275109997
15921.6171875,24817.96875,20478.869140625,59718.47265625,35773.05078125,46748.91796875,-1656010.0,62227.03125,0,174729.85675109996
15903.154296875,24807.375,20473.505859375,59688.79296875,35780.78515625,46735.93359375,-1655944.0,62210.94140625,0,174729.86075109994
15887.84375,24806.703125,20473.884765625,59684.92578125,35785.1640625,46732.19921875,-1655948.25,62184.07421875,0,174729.86475109993
15904.853515625,24817.72265625,20481.26171875,59717.828125,35782.81640625,46749.859375,-1655998.75,62197.015625,0,174729.86875109992
15934.24609375,24821.857421875,20482.490234375,59729.671875,35781.41015625,46754.73046875,-1656020.5,62236.77734375,0,174729.8727510999
15919.248046875,24810.32421875,20475.60546875,59691.51953125,35783.33203125,46735.328125,-1655950.75,62223.92578125,0,174729.8767510999
15889.4970703125,24801.62890625,20473.4375,59676.4765625,35782.125,46726.8125,-1655936.25,62187.203125,0,174729.86702150002
15909.7255859375,24803.640625,20474.3984375,59700.45703125,35766.65625,46738.75,-1655987.5,62201.6640625,0,174729.8710215
15931.4521484375,24808.3125,20481.23828125,59718.33984375,35769.140625,46749.8125,-1656020.5,62230.5859375,0,174729.8750215
15918.041015625,24797.806640625,20475.31640625,59691.4296875,35777.54296875,46736.9609375,-1655942.625,62221.19921875,0,174729.87902149998
15887.5302734375,24794.41015625,20470.5546875,59677.234375,35781.58984375,46728.1328125,-1655918.5,62187.046875,0,174729.88302149996
15900.875,24808.3359375,20480.634765625,59699.4296875,35788.5859375,46739.21875,-1655976.5,62181.99609375,0,174729.88702149995
15934.603515625,24818.21484375,20485.216796875,59726.85546875,35787.22265625,46751.37890625,-1656020.5,62217.21875,0,174729.89102149993
15922.9580078125,24806.255859375,20473.37109375,59696.4375,35773.921875,46735.44140625,-1655962.5,62222.33984375,0,174729.89502149992
15897.0966796875,24799.126953125,20469.728515625,59674.5078125,35770.3671875,46725.09375,-1655915.0,62191.62890625,0,174729.8990214999
15895.5322265625,24806.369140625,20479.181640625,59688.6796875,35775.15234375,46734.76953125,-1655972.5,62178.1953125,0,174729.9030214999
15925.0810546875,24822.39453125,20488.123046875,59728.8671875,35785.2109375,46755.58203125,-1656056.625,62217.4453125,0,174729.9178992
15927.361328125,24816.11328125,20481.865234375,59709.48828125,35789.65625,46745.6796875,-1655994.125,62233.24609375,0,174729.92189919998
15891.12890625,24809.83203125,20478.646484375,59682.17578125,35795.625,46735.91015625,-1655917.125,62187.828125,0,174729.92589919997
15887.0166015625,24812.0234375,20479.00390625,59693.70703125,35791.04296875,46742.32421875,-1655944.25,62170.28125,0,174729.92989919995
15915.1123046875,24825.390625,20485.6875,59734.12109375,35790.1484375,46762.0390625,-1656051.625,62201.41796875,0,174729.93389919994
15922.779296875,24818.169921875,20482.154296875,59719.27734375,35780.76171875,46753.97265625,-1656043.25,62225.04296875,0,174729.93789919993
15896.5830078125,24805.765625,20478.6015625,59684.5,35780.26953125,46739.95703125,-1655948.875,62198.17578125,0,174729.9418991999
15885.876953125,24805.83203125,20480.255859375,59685.23828125,35777.765625,46738.125,-1655937.625,62174.3515625,0,174729.9458991999
15908.02734375,24818.39453125,20489.083984375,59720.57421875,35777.2734375,46755.1328125,-1656032.0,62195.29296875,0,174729.94989919988
15923.29296875,24822.751953125,20493.15234375,59717.265625,35782.4375,46758.015625,-1656024.75,62221.2421875,0,174729.95389919987
15898.326171875,24813.431640625,20486.15625,59682.01953125,35784.31640625,46740.15625,-1655953.875,62194.109375,0,174729.94291870002
15880.9814453125,24810.4140625,20482.982421875,59678.0390625,35784.33984375,46732.22265625,-1655947.0,62162.4140625,0,174729.9469187
