Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Label,Timestamp
17726.453125,25391.849609375,20935.896484375,59167.34765625,37779.76953125,47113.87890625,-1655666.125,63302.62109375,0,174524.9222407999
17741.00390625,25404.076171875,20940.544921875,59181.40625,37775.41015625,47130.1953125,-1655738.875,63312.8359375,0,174524.9262407999
17771.9609375,25413.46484375,20941.86328125,59197.56640625,37773.3515625,47142.1328125,-1655779.625,63355.2578125,0,174524.93024079988
17753.900390625,25406.2890625,20942.19921875,59165.3359375,37782.29296875,47130.3515625,-1655689.5,63346.9453125,0,174524.9250138
17720.642578125,25403.3828125,20943.763671875,59152.125,37783.96875,47120.00390625,-1655678.75,63311.40625,0,174524.9290138
17728.330078125,25416.34765625,20954.693359375,59183.46484375,37783.27734375,47128.83203125,-1655692.125,63308.56640625,0,174524.93301379998
17759.66796875,25424.439453125,20959.119140625,59227.29296875,37791.43359375,47139.40625,-1655795.625,63357.046875,0,174524.93701379996
17752.783203125,25421.533203125,20964.796875,59191.59765625,37805.60546875,47134.10546875,-1655711.5,63365.9453125,0,174524.94101379995
17707.87890625,25410.71484375,20960.416015625,59172.734375,37802.27734375,47123.33203125,-1655656.5,63308.92578125,0,174524.94501379994
17696.009765625,25413.6875,20962.60546875,59185.2734375,37805.13671875,47128.16015625,-1655702.875,63286.03515625,0,174524.94901379992
17764.09375,25432.73046875,20976.396484375,59231.65234375,37799.70703125,47155.65234375,-1655783.375,63354.65625,0,174524.9530137999
17795.408203125,25430.115234375,20979.548828125,59211.40234375,37790.62890625,47148.97265625,-1655707.375,63387.625,0,174524.9570137999
17764.361328125,25420.03515625,20978.318359375,59173.94140625,37792.7109375,47133.52734375,-1655656.0,63358.2109375,0,174524.96101379988
17742.994140625,25418.6953125,20982.923828125,59175.08203125,37797.89453125,47134.0390625,-1655646.5,63328.70703125,0,174524.9838364
17760.96484375,25432.28515625,20991.1484375,59218.734375,37803.90625,47154.24609375,-1655756.0,63344.12890625,0,174524.9878364
17783.091796875,25422.29296875,20980.5546875,59209.90625,37803.9765625,47144.4765625,-1655733.5,63379.3984375,0,174524.99183639997
17776.095703125,25407.517578125,20972.150390625,59176.66796875,37804.51171875,47127.37890625,-1655649.0,63378.05859375,0,174524.99583639996
17753.208984375,25407.919921875,20976.28515625,59171.19140625,37804.7109375,47129.14453125,-1655662.125,63339.16796875,0,174524.99983639995
17780.90234375,25420.83984375,20981.984375,59219.1796875,37806.43359375,47151.62890625,-1655732.875,63360.9609375,0,174525.00383639993
17805.623046875,25419.1640625,20980.755859375,59226.17578125,37799.7265625,47152.75,-1655729.375,63402.35546875,0,174525.00783639992
17778.779296875,25408.48046875,20977.58203125,59180.8046875,37796.77734375,47137.125,-1655632.625,63379.15234375,0,174525.0118363999
17751.822265625,25404.45703125,20974.966796875,59170.5,37794.96875,47134.421875,-1655653.75,63335.96875,0,174525.0158363999
17777.21484375,25408.994140625,20972.619140625,59207.3359375,37794.6328125,47146.9375,-1655748.0,63359.57421875,0,174525.01983639988
17796.7265625,25415.587890625,20978.07421875,59222.9140625,37801.29296875,47158.3125,-1655725.625,63394.375,0,174525.0160498
17780.56640625,25404.478515625,20976.59765625,59188.08984375,37809.16015625,47143.359375,-1655629.875,63385.546875,0,174525.0200498
17758.86328125,25395.068359375,20972.0390625,59178.43359375,37806.94921875,47134.93359375,-1655607.875,63354.07421875,0,174525.02404979998
17772.38671875,25403.13671875,20975.212890625,59205.8828125,37804.421875,47147.40625,-1655685.5,63363.57421875,0,174525.02804979996
17802.203125,25417.15234375,20980.330078125,59239.67578125,37803.640625,47160.75,-1655769.625,63402.53515625,0,174525.03204979995
17799.900390625,25404.859375,20969.267578125,59205.43359375,37797.24609375,47145.171875,-1655672.25,63407.8515625,0,174525.03604979994
17766.84375,25395.560546875,20966.673828125,59180.46875,37799.99609375,47138.98046875,-1655620.5,63363.796875,0,174525.04004979992
17767.87109375,25406.400390625,20975.5703125,59203.46875,37810.25390625,47156.4140625,-1655697.5,63352.734375,0,174525.0440497999
17802.806640625,25413.240234375,20969.826171875,59244.99609375,37803.01171875,47168.59765625,-1655770.75,63396.0078125,0,174525.0480497999
17798.0234375,25397.37109375,20957.666015625,59212.67578125,37803.05859375,47150.46875,-1655684.375,63409.171875,0,174525.05204979988
17752.380859375,25385.3671875,20952.078125,59176.30859375,37796.5078125,47136.7890625,-1655614.125,63359.88671875,0,174525.0441224
17758.103515625,25393.4140625,20958.091796875,59186.2109375,37791.27734375,47145.796875,-1655669.375,63351.48046875,0,174525.04812239998
17794.357421875,25408.14453125,20964.169921875,59229.55078125,37796.6640625,47165.15234375,-1655758.375,63387.4453125,0,174525.05212239997
17810.451171875,25402.533203125,20959.9453125,59210.30859375,37793.4921875,47159.140625,-1655716.875,63416.21484375,0,174525.05612239995
17779.896484375,25393.32421875,20958.91796875,59170.23046875,37803.50390625,47150.1328125,-1655647.625,63384.046875,0,174525.06012239994
17768.228515625,25394.7109375,20960.4609375,59178.078125,37802.76953125,47153.26171875,-1655658.375,63360.01953125,0,174525.06412239993
17793.486328125,25411.67578125,20966.919921875,59225.28125,37806.6328125,47173.22265625,-1655750.375,63388.67578125,0,174525.0681223999
17795.966796875,25412.904296875,20969.892578125,59223.31640625,37810.859375,47170.4296875,-1655700.25,63396.23046875,0,174525.0721223999
17780.923828125,25399.11328125,20961.421875,59192.40234375,37803.37109375,47148.234375,-1655647.625,63365.7421875,0,174525.07612239989
17756.091796875,25395.359375,20961.48828125,59175.52734375,37799.70703125,47141.90625,-1655645.75,63331.56640625,0,174525.08012239987
17797.12890625,25408.970703125,20963.65625,59219.25,37797.4921875,47157.6640625,-1655752.5,63361.31640625,0,174525.0967993
17826.833984375,25415.990234375,20969.154296875,59230.06640625,37810.61328125,47168.171875,-1655699.875,63386.59765625,0,174525.10079929998
17802.470703125,25404.74609375,20961.912109375,59192.40234375,37811.3515625,47152.30078125,-1655658.125,63359.55078125,0,174525.10479929997
17774.6875,25396.8125,20953.84375,59175.05859375,37804.69140625,47141.21484375,-1655632.875,63321.3984375,0,174525.10879929995
17780.455078125,25403.294921875,20951.98828125,59205.5703125,37800.28515625,47151.69921875,-1655699.125,63321.6875,0,174525.11279929994
17804.1484375,25406.646484375,20951.138671875,59225.6640625,37800.9140625,47158.046875,-1655722.25,63353.11328125,0,174525.11679929993
17792.904296875,25393.34765625,20947.228515625,59191.48828125,37799.4609375,47141.015625,-1655677.375,63351.90625,0,174525.1207992999
17761.1875,25390.75390625,20949.798828125,59176.19921875,37804.69140625,47134.53125,-1655632.625,63308.43359375,0,174525.1247992999
17769.615234375,25403.16015625,20958.359375,59207.828125,37805.0234375,47149.08203125,-1655691.875,63299.26953125,0,174525.12879929988
17797.62109375,25411.2734375,20963.5,59238.13671875,37810.8828125,47163.96875,-1655759.75,63330.515625,0,174525.13279929987
17789.619140625,25397.080078125,20953.888671875,59205.5,37811.73046875,47147.7421875,-1655690.0,63325.375,0,174525.1249616
17758.640625,25390.59765625,20948.681640625,59183.6875,37815.3984375,47137.83984375,-1655651.375,63282.66015625,0,174525.12896159998
17767.267578125,25407.294921875,20959.095703125,59200.515625,37818.078125,47154.91796875,-1655686.0,63275.0625,0,174525.13296159997
17799.677734375,25420.794921875,20964.572265625,59235.2734375,37814.94921875,47168.796875,-1655769.125,63313.7734375,0,174525.13696159996
17796.66015625,25415.654296875,20963.1640625,59213.59375,37811.1953125,47155.09375,-1655711.75,63320.234375,0,174525.14096159994
17773.75,25407.763671875,20962.494140625,59193.1171875,37808.890625,47144.8125,-1655639.625,63288.49609375,0,174525.14496159993
17781.080078125,25412.212890625,20968.865234375,59207.40234375,37806.72265625,47154.0,-1655688.125,63280.875,0,174525.14896159992
17814.20703125,25428.796875,20977.759765625,59242.203125,37810.58984375,47176.328125,-1655758.875,63316.2109375,0,174525.1529615999
17818.431640625,25422.78515625,20968.39453125,59225.05859375,37811.375,47163.3671875,-1655727.0,63341.0234375,0,174525.1569615999
17791.49609375,25418.380859375,20967.6796875,59189.05078125,37818.01171875,47144.43359375,-1655653.25,63311.49609375,0,174525.16096159988
17780.87890625,25428.41796875,20977.916015625,59186.30078125,37822.55078125,47149.015625,-1655654.0,63280.2265625,0,174525.1563773
17814.072265625,25438.05078125,20981.4921875,59233.84375,37820.76171875,47165.4453125,-1655755.75,63306.80078125,0,174525.1603773
17823.794921875,25436.3515625,20981.73828125,59231.6328125,37823.64453125,47160.234375,-1655730.25,63328.03515625,0,174525.16437729998
17801.734375,25431.681640625,20978.564453125,59202.3046875,37821.140625,47146.46875,-1655636.625,63309.171875,0,174525.16837729997
17780.43359375,25434.67578125,20981.068359375,59199.51171875,37821.02734375,47145.953125,-1655634.25,63277.5859375,0,174525.17237729995
17801.5546875,25451.505859375,20989.451171875,59235.0078125,37819.015625,47167.4765625,-1655705.0,63297.7265625,0,174525.17637729994
17815.591796875,25455.931640625,20994.255859375,59242.58203125,37827.98046875,47172.375,-1655716.5,63322.625,0,174525.18037729993
17793.26171875,25441.537109375,20988.66796875,59218.77734375,37838.53125,47149.953125,-1655654.375,63306.01953125,0,174525.1843772999
17771.267578125,25426.427734375,20980.599609375,59214.46484375,37850.78125,47138.48828125,-1655658.625,63278.1015625,0,174525.1883772999
17782.935546875,25435.4140625,20988.935546875,59240.640625,37833.14453125,47154.984375,-1655704.0,63287.64453125,0,174525.19237729989
17804.640625,25438.720703125,20984.01953125,59248.84375,37811.12890625,47157.98046875,-1655770.5,63325.7109375,0,174525.22605610001
17790.78125,25423.388671875,20975.033203125,59219.0703125,37812.625,47138.109375,-1655688.625,63321.77734375,0,174525.2300561
17758.998046875,25417.689453125,20976.330078125,59197.0078125,37809.33984375,47132.51953125,-1655634.25,63287.82421875,0,174525.2340561
17768.541015625,25432.44140625,20984.01953125,59190.59375,37813.47265625,47145.39453125,-1655685.5,63287.82421875,0,174525.23805609997
17809.7578125,25444.15234375,20984.912109375,59213.703125,37822.19140625,47158.515625,-1655752.5,63338.453125,0,174525.24205609996
17805.533203125,25434.2734375,20978.162109375,59191.33203125,37783.6328125,47145.6640625,-1655683.0,63342.1171875,0,174525.24605609995
17766.73046875,25423.3203125,20972.328125,59179.171875,37788.84375,47129.234375,-1655651.375,63306.3984375,0,174525.25005609993
17760.5390625,25423.34375,20969.982421875,59191.17578125,37795.4375,47129.0546875,-1655714.375,63304.25390625,0,174525.25405609992
17790.2890625,25436.8671875,20974.072265625,59216.41015625,37805.046875,47142.37890625,-1655749.25,63342.69921875,0,174525.2580560999
17788.76953125,25429.423828125,20968.349609375,59182.90234375,37795.01171875,47132.0078125,-1655694.875,63351.23828125,0,174525.2620560999
17761.634765625,25422.494140625,20964.6171875,59141.95703125,37788.88671875,47121.94921875,-1655641.125,63321.77734375,0,174525.2598728
17754.884765625,25427.478515625,20967.255859375,59161.109375,37794.8984375,47127.22265625,-1655679.25,63305.19140625,0,174525.2638728
17790.6484375,25436.91015625,20972.150390625,59215.2265625,37799.234375,47142.64453125,-1655765.875,63341.37890625,0,174525.26787279997
17786.9375,25426.986328125,20966.5390625,59200.44921875,37805.31640625,47135.3359375,-1655724.125,63341.0234375,0,174525.27187279996
17743.015625,25413.263671875,20959.923828125,59162.80859375,37798.54296875,47118.328125,-1655654.625,63299.11328125,0,174525.27587279995
17737.47265625,25413.888671875,20960.05859375,59169.828125,37795.125,47116.76171875,-1655669.125,63289.76953125,0,174525.27987279993
17767.603515625,25426.740234375,20965.890625,59215.94140625,37794.1640625,47132.140625,-1655757.375,63325.59765625,0,174525.28387279992
17786.466796875,25431.501953125,20971.30078125,59216.765625,37801.984375,47134.33203125,-1655720.0,63351.83984375,0,174525.2878727999
17760.62890625,25426.5390625,20972.373046875,59178.8828125,37810.48046875,47126.84375,-1655655.625,63312.8359375,0,174525.2918727999
17738.076171875,25420.818359375,20967.92578125,59172.7578125,37808.46875,47123.421875,-1655659.125,63271.73046875,0,174525.29587279988
17775.404296875,25424.796875,20965.244140625,59210.15234375,37803.90625,47136.41015625,-1655774.5,63315.31640625,0,174525.2936353
17785.640625,25427.142578125,20968.08203125,59214.44140625,37807.10546875,47141.125,-1655745.0,63338.5390625,0,174525.2976353
17759.7578125,25414.1796875,20962.716796875,59179.10546875,37800.9140625,47123.6015625,-1655666.625,63312.30078125,0,174525.30163529998
17733.001953125,25410.53515625,20962.78515625,59175.26171875,37803.1484375,47115.7109375,-1655635.875,63273.7890625,0,174525.30563529997
17748.828125,25422.60546875,20972.552734375,59215.8046875,37807.5078125,47131.8046875,-1655750.125,63279.48828125,0,174525.30963529996
17780.34375,25432.0390625,20979.369140625,59231.36328125,37805.33984375,47146.2421875,-1655760.5,63324.234375,0,174525.31363529994
17760.091796875,25421.2421875,20976.955078125,59185.87890625,37802.65625,47132.07421875,-1655662.125,63303.8046875,0,174525.31763529993
17736.802734375,25409.865234375,20969.310546875,59158.96484375,37798.34375,47119.84765625,-1655619.5,63266.03125,0,174525.32163529992
17743.060546875,25415.69921875,20971.994140625,59191.84375,37800.3984375,47133.79296875,-1655717.875,63264.51171875,0,174525.3256352999
17780.09765625,25421.98046875,20974.36328125,59234.53515625,37800.734375,47149.9765625,-1655759.5,63310.48828125,0,174525.3296352999
17771.3359375,25407.474609375,20967.412109375,59198.03515625,37796.98046875,47135.8046875,-1655716.0,63310.9375,0,174525.3279216
17734.634765625,25391.40234375,20962.60546875,59168.5546875,37796.93359375,47116.5625,-1655654.0,63265.25,0,174525.33192159998
17735.52734375,25396.587890625,20969.84765625,59183.39453125,37799.4609375,47121.07421875,-1655669.875,63248.484375,0,174525.33592159997
17759.689453125,25413.0625,20978.185546875,59219.8515625,37804.1328125,47137.99609375,-1655759.25,63277.02734375,0,174525.33992159995
17761.478515625,25403.78515625,20972.373046875,59198.4609375,37809.33984375,47128.8984375,-1655721.625,63293.5,0,174525.34392159994
17741.763671875,25388.228515625,20960.4375,59162.4296875,37786.09375,47112.203125,-1655683.25,63269.1171875,0,174525.34792159993
17732.5546875,25381.388671875,20963.119140625,59164.5546875,37787.703125,47112.1796875,-1655682.25,63243.72265625,0,174525.3519215999
17752.404296875,25393.59375,20970.16015625,59209.94921875,37801.13671875,47128.98828125,-1655784.125,63263.6640625,0,174525.3559215999
17767.916015625,25387.9375,20963.455078125,59202.41796875,37791.76953125,47123.19921875,-1655735.625,63290.44140625,0,174525.35992159988
17747.173828125,25372.44921875,20952.615234375,59170.85546875,37775.1875,47105.18359375,-1655675.5,63272.37890625,0,174525.36392159987
17736.466796875,25372.806640625,20956.392578125,59159.390625,37784.1484375,47109.1171875,-1655671.5,63248.21875,0,174525.3618704
17758.6171875,25387.267578125,20963.208984375,59194.9296875,37786.80859375,47124.96484375,-1655762.375,63269.6953125,0,174525.36587039998
17775.134765625,25387.044921875,20960.83984375,59194.6171875,37798.54296875,47125.79296875,-1655756.25,63302.578125,0,174525.36987039997
17752.962890625,25379.7578125,20958.873046875,59163.3671875,37812.46875,47113.296875,-1655653.25,63281.43359375,0,174525.37387039996
17730.38671875,25373.65625,20956.19140625,59159.078125,37789.58203125,47105.05078125,-1655684.125,63247.859375,0,174525.37787039994
17744.40234375,25378.953125,20955.453125,59196.671875,37780.3046875,47117.0078125,-1655747.375,63268.0,0,174525.38187039993
17769.123046875,25387.357421875,20962.6953125,59204.13671875,37782.11328125,47126.59765625,-1655728.875,63303.58203125,0,174525.3858703999
17753.341796875,25379.646484375,20961.197265625,59167.4375,37789.2890625,47112.8515625,-1655666.375,63283.734375,0,174525.3898703999
17737.5390625,25372.515625,20957.8671875,59162.140625,37798.1875,47104.109375,-1655649.0,63257.5390625,0,174525.3938703999
17753.07421875,25386.3515625,20966.40625,59188.89453125,37797.0,47121.25390625,-1655729.75,63266.41015625,0,174525.39787039987
17782.84765625,25389.63671875,20965.4453125,59203.78125,37784.86328125,47133.4140625,-1655759.25,63312.25390625,0,174525.41816630002
17770.173828125,25379.802734375,20960.9296875,59166.609375,37788.640625,47119.48828125,-1655672.625,63307.0234375,0,174525.4221663
17747.150390625,25374.080078125,20959.23046875,59157.69140625,37796.21875,47108.55859375,-1655662.125,63273.7421875,0,174525.4261663
17747.6875,25382.57421875,20967.478515625,59189.3203125,37803.75,47119.421875,-1655709.625,63267.08203125,0,174525.43016629998
17771.71484375,25395.26953125,20974.541015625,59234.08984375,37804.30859375,47131.984375,-1655770.5,63303.87109375,0,174525.43416629996
17768.09375,25390.1953125,20973.55859375,59195.15234375,37802.7890625,47122.37109375,-1655700.25,63306.3984375,0,174525.43816629995
17747.822265625,25387.513671875,20971.94921875,59168.734375,37803.4140625,47115.0859375,-1655641.75,63274.234375,0,174525.44216629994
17742.45703125,25390.330078125,20972.642578125,59184.24609375,37801.3828125,47119.80078125,-1655712.75,63258.140625,0,174525.44616629992
17773.212890625,25398.533203125,20974.138671875,59228.30078125,37810.2109375,47134.91015625,-1655786.625,63300.296875,0,174525.4501662999
17779.716796875,25395.11328125,20976.173828125,59207.3359375,37817.1640625,47130.59765625,-1655695.125,63317.10546875,0,174525.4541662999
17760.337890625,25384.02734375,20968.908203125,59187.59765625,37810.8828125,47111.578125,-1655661.25,63289.92578125,0,174525.44455780002
17753.587890625,25385.345703125,20967.970703125,59187.64453125,37795.2578125,47112.6953125,-1655693.75,63275.88671875,0,174525.4485578
17776.4765625,25398.82421875,20978.587890625,59209.390625,37804.84765625,47137.99609375,-1655776.125,63308.61328125,0,174525.4525578
17785.73046875,25392.36328125,20975.123046875,59200.359375,37811.73046875,47136.765625,-1655721.125,63330.60546875,0,174525.45655779997
17758.662109375,25379.779296875,20966.3828125,59171.55078125,37815.15234375,47114.86328125,-1655661.25,63299.3359375,0,174525.46055779996
17745.072265625,25382.708984375,20969.244140625,59173.80859375,37805.31640625,47114.4609375,-1655672.0,63269.4296875,0,174525.46455779995
17769.927734375,25394.576171875,20973.55859375,59218.80078125,37805.5390625,47134.7109375,-1655742.875,63293.859375,0,174525.46855779993
17783.361328125,25396.4765625,20974.85546875,59220.07421875,37808.9609375,47138.9140625,-1655728.375,63317.3046875,0,174525.47255779992
17758.37109375,25382.5078125,20967.412109375,59179.28515625,37801.671875,47116.4921875,-1655649.25,63287.265625,1,174525.4765577999
17729.693359375,25378.21484375,20964.08203125,59179.84375,37803.19140625,47108.828125,-1655632.125,63247.01171875,1,174525.4805577999
17749.2734375,25390.75390625,20970.787109375,59224.0078125,37807.6171875,47127.8046875,-1655724.875,63264.890625,1,174525.4715641
17781.974609375,25399.47265625,20970.876953125,59221.015625,37797.71484375,47136.38671875,-1655757.625,63309.70703125,1,174525.4755641
17760.94140625,25389.591796875,20965.82421875,59171.59375,37793.984375,47118.39453125,-1655658.375,63295.8046875,1,174525.47956409998
17737.65234375,25383.490234375,20962.44921875,59160.5078125,37793.203125,47108.91796875,-1655636.125,63260.8671875,1,174525.48356409997
17761.74609375,25395.962890625,20967.255859375,59201.63671875,37809.609375,47125.94921875,-1655736.375,63278.68359375,1,174525.48756409995
17787.02734375,25400.923828125,20969.19921875,59231.765625,37818.8828125,47139.359375,-1655766.5,63319.7890625,1,174525.49156409994
17762.505859375,25387.1328125,20961.15234375,59189.9453125,37819.12890625,47125.27734375,-1655690.75,63299.26953125,1,174525.49556409993
17735.908203125,25379.646484375,20962.78515625,59169.515625,37811.9765625,47117.3203125,-1655654.875,63251.32421875,1,174525.4995640999
17743.240234375,25384.474609375,20958.76171875,59182.5703125,37799.1015625,47122.57421875,-1655714.625,63248.0625,1,174525.5035640999
17782.578125,25393.81640625,20960.259765625,59214.3984375,37800.30859375,47136.38671875,-1655794.625,63305.1484375,1,174525.50756409988
17768.630859375,25387.333984375,20963.72265625,59188.1328125,37807.88671875,47125.703125,-1655669.375,63303.89453125,1,174525.5351996
17737.2265625,25381.27734375,20964.974609375,59169.0,37816.984375,47117.09765625,-1655636.875,63264.46875,1,174525.5391996
17732.689453125,25385.166015625,20966.673828125,59184.87109375,37816.60546875,47123.35546875,-1655705.5,63244.8203125,1,174525.54319959998
17767.490234375,25395.046875,20971.63671875,59232.234375,37815.75390625,47139.8515625,-1655768.625,63287.265625,1,174525.54719959997
17771.201171875,25388.474609375,20966.673828125,59206.6640625,37818.7265625,47129.97265625,-1655708.75,63302.53125,1,174525.55119959995
17734.232421875,25374.794921875,20958.962890625,59180.4921875,37822.4609375,47111.5078125,-1655639.875,63263.99609375,1,174525.55519959994
17727.01171875,25371.890625,20956.4375,59182.81640625,37808.06640625,47109.72265625,-1655695.125,63246.33984375,1,174525.55919959993
17758.3046875,25384.228515625,20962.560546875,59213.5703125,37803.28125,47125.63671875,-1655772.875,63278.37109375,1,174525.5631995999
17769.458984375,25388.095703125,20966.5625,59201.74609375,37808.17578125,47123.265625,-1655712.75,63297.27734375,1,174525.5671995999
17744.357421875,25378.125,20961.17578125,59169.8046875,37803.86328125,47106.48046875,-1655680.625,63274.79296875,1,174525.5711995999
17725.513671875,25374.03515625,20958.76171875,59172.2890625,37806.0546875,47105.1171875,-1655698.625,63254.38671875,1,174525.562903
17763.154296875,25383.423828125,20964.685546875,59216.41015625,37805.62890625,47122.171875,-1655758.875,63292.51953125,1,174525.566903
17776.296875,25380.740234375,20966.40625,59220.3671875,37809.921875,47123.421875,-1655732.125,63322.046875,1,174525.57090299999
17740.646484375,25370.81640625,20967.298828125,59177.875,37816.26953125,47107.8203125,-1655662.625,63288.96484375,1,174525.57490299997
17717.87109375,25370.01171875,20968.685546875,59167.21484375,37813.51953125,47103.015625,-1655683.875,63253.71484375,1,174525.57890299996
17738.8359375,25381.255859375,20971.078125,59196.25,37794.4296875,47117.6328125,-1655766.75,63274.34765625,1,174525.58290299994
17760.5625,25378.908203125,20964.572265625,59204.7421875,37784.52734375,47116.2265625,-1655772.375,63314.24609375,1,174525.58690299993
17739.9765625,25369.4765625,20963.208984375,59172.46484375,37789.78125,47099.55078125,-1655666.375,63298.328125,1,174525.59090299992
17722.251953125,25367.75390625,20963.388671875,59166.02734375,37796.7109375,47093.96484375,-1655657.875,63260.578125,1,174525.5949029999
17736.109375,25371.21875,20960.7734375,59188.78125,37799.99609375,47106.4140625,-1655718.75,63267.015625,1,174525.5989029999
17760.048828125,25370.59375,20953.150390625,59205.58984375,37784.55078125,47111.46484375,-1655783.125,63306.28515625,1,174525.5899118
17743.552734375,25360.982421875,20949.150390625,59165.29296875,37783.58984375,47096.66796875,-1655668.25,63300.609375,1,174525.59391179998
17715.388671875,25358.388671875,20952.591796875,59142.3125,37794.07421875,47092.01953125,-1655621.375,63261.31640625,1,174525.59791179997
17721.201171875,25366.1015625,20961.48828125,59169.875,37795.078125,47103.53125,-1655702.125,63252.93359375,1,174525.60191179995
17744.24609375,25372.091796875,20960.974609375,59209.16796875,37787.09765625,47110.03515625,-1655788.5,63287.53515625,1,174525.60591179994
17738.814453125,25359.349609375,20950.37890625,59175.75,37788.44140625,47091.81640625,-1655719.5,63296.51953125,1,174525.60991179993
